net,length_um
stage8_inst.stage4_lower.stage2_pair1.butterfly_inst.mul_inst.acc_low\[9\],148.04
net426,147.8
_02930_,147.68
stage8_inst.in6\[5\],147.24
net357,147
_06506_,146.96
stage8_inst.in2\[1\],146.94
net399,146.92
net174,146.9
net195,146.83
_08595_,146.68
_08207_,146.56
stage8_inst.stage4_lower.stage2_pair1.butterfly_inst.mul_inst.t_reg\[12\],146.54
_10420_,146.51
_06494_,146.18
_07762_,146.18
stage8_inst.out7\[24\],145.82
_10372_,145.77
_02521_,145.62
_04883_,145.5
_10498_,145.42
_02926_,145.325
_06795_,145.2
_08282_,144.94
_07950_,144.88
stage8_inst.stage4_lower.stage2_pair0.butterfly_inst.mul_inst.acc_low\[5\],144.87
_04930_,144.86
stage8_inst.stage4_lower.stage2_pair1.butterfly_inst.add_inst.a\[6\],144.58
_02929_,144.52
net402,144.4
_04825_,144.29
net465,144.1
net268,143.89
_08471_,143.88
_03061_,143.8
net318,143.7
net436,143.63
_04503_,143.42
_02845_,143.32
_08474_,143.23
net419,143.22
stage8_inst.in2\[28\],143.18
net264,143.18
_06954_,143.02
stage8_inst.stage4_upper.stage2_pair1.butterfly_inst.add_inst.a\[8\],143.02
_03062_,142.975
_04885_,142.86
net175,142.86
_09843_,142.5
net418,142.47
stage8_inst.stage4_upper.stage2_pair1.butterfly_inst.mul_inst.phase\[5\],142.36
_10280_,142.34
stage8_inst.stage4_upper.stage2_pair0.butterfly_inst.add_inst.b\[28\],142.3
_09918_,142.26
_06952_,141.92
net360,141.86
stage8_inst.in6\[0\],141.8
stage8_inst.stage4_upper.stage2_pair0.butterfly_inst.mul_inst.phase\[5\],141.78
stage8_inst.stage4_upper.stage2_pair0.butterfly_inst.add_inst.b\[0\],141.76
net427,141.75
net308,141.73
net320,141.55
_06714_,141.48
stage8_inst.stage4_upper.stage2_pair0.butterfly_inst.add_inst.b\[29\],141.24
_04362_,141.2
stage8_inst.stage4_upper.stage2_pair1.butterfly_inst.add_inst.a\[7\],140.87
_07946_,140.7
_08283_,140.68
_02532_,140.64
_10376_,140.46
net324,140.36
_07075_,140.265
stage8_inst.in4\[1\],139.98
net314,139.84
stage8_inst.stage4_upper.stage2_pair0.butterfly_inst.mul_inst.acc_low\[17\],139.835
_11823_,139.46
stage8_inst.stage4_lower.stage2_pair0.butterfly_inst.add_inst.b\[1\],138.995
stage8_inst.stage4_upper.stage2_pair0.butterfly_inst.mul_inst.acc_low\[7\],138.9
net248,138.78
stage8_inst.stage4_lower.stage2_pair1.butterfly_inst.mul_inst.acc_low\[6\],138.42
net245,138.41
stage8_inst.stage4_lower.stage2_pair1.butterfly_inst.add_inst.b\[0\],138.38
_08871_,138.215
net437,138.18
_06519_,137.86
_06784_,137.6
net185,137.47
_08655_,137.28
_07056_,137.26
stage8_inst.in0\[5\],137.24
_10370_,137.2
net275,137.2
stage8_inst.stage4_upper.stage2_pair1.butterfly_inst.mul_inst.t_reg\[24\],137.18
_07775_,137.16
stage8_inst.stage4_upper.stage2_pair0.butterfly_inst.mul_inst.acc_low\[19\],137.09
_06951_,136.83
_04270_,136.82
_04602_,136.67
_06959_,136.56
stage8_inst.stage4_lower.stage2_pair1.butterfly_inst.add_inst.a\[7\],136.56
_06962_,136.5
_02833_,136.485
_10264_,136.44
stage8_inst.stage4_upper.stage2_pair1.butterfly_inst.add_inst.a\[17\],136.41
_08667_,136.4
_08617_,136.3
_09518_,136.14
_05528_,136.02
_02927_,135.84
net362,135.75
stage8_inst.out5\[23\],135.74
_06544_,135.72
net389,135.7
stage8_inst.stage4_lower.stage2_pair1.butterfly_inst.mul_inst.t_reg\[8\],135.6
_11813_,135.58
_05032_,135.47
_06481_,135.44
_10256_,135.42
net218,135.32
_07505_,135.1
_11958_,135.04
_08918_,134.96
net158,134.96
_06956_,134.79
_06835_,134.72
stage8_inst.in0\[7\],134.42
_07898_,134.37
stage8_inst.stage4_lower.stage2_pair0.butterfly_inst.mul_inst.acc_low\[22\],134.32
_11714_,134.29
_02353_,134.26
_06440_,134.08
net394,134.08
net270,134.07
_06849_,134.06
net254,133.77
net351,133.74
net287,133.56
stage8_inst.stage4_upper.stage2_pair1.butterfly_inst.add_inst.b\[23\],133.48
_08383_,133.41
_02849_,133.33
net249,133.31
_09903_,133.2
stage8_inst.stage4_lower.stage2_pair1.butterfly_inst.mul_inst.acc_low\[28\],133.18
stage8_inst.stage4_upper.stage2_pair0.butterfly_inst.add_inst.b\[4\],133.18
net223,133.04
_09490_,132.84
_06969_,132.83
stage8_inst.stage4_lower.stage2_pair1.butterfly_inst.add_inst.b\[26\],132.72
_06727_,132.695
stage8_inst.in6\[12\],132.68
_07420_,132.54
_07800_,132.33
stage8_inst.stage4_lower.stage2_pair1.butterfly_inst.mul_inst.acc_low\[8\],132.26
_10369_,132.23
net393,132.23
net392,132.09
_07635_,132.08
stage8_inst.in6\[2\],132.08
stage8_inst.stage4_lower.stage2_pair1.butterfly_inst.mul_inst.acc_low\[12\],132.04
net363,132
_07688_,131.98
net206,131.89
stage8_inst.stage4_upper.stage2_pair1.butterfly_inst.add_inst.a\[11\],131.88
stage8_inst.stage4_lower.stage2_pair1.butterfly_inst.mul_inst.acc_low\[22\],131.82
_04802_,131.79
net1167,131.79
_07678_,131.7
net329,131.67
net379,131.67
_02956_,131.625
_02931_,131.54
stage8_inst.stage4_upper.stage2_pair0.butterfly_inst.mul_inst.acc_low\[3\],131.54
stage8_inst.stage4_upper.stage2_pair1.butterfly_inst.mul_inst.acc_low\[19\],131.45
stage8_inst.in2\[31\],131.34
stage8_inst.stage4_upper.stage2_pair0.butterfly_inst.mul_inst.acc_low\[12\],131.11
_07044_,130.9
stage8_inst.stage4_lower.stage2_pair1.butterfly_inst.mul_inst.ab_reg\[32\],130.86
stage8_inst.stage4_lower.stage2_pair0.butterfly_inst.mul_inst.phase\[5\],130.8
_06828_,130.68
_10378_,130.66
stage8_inst.stage4_lower.stage2_pair1.butterfly_inst.mul_inst.bit_idx\[5\],130.66
net203,130.63
stage8_inst.in0\[6\],130.62
stage8_inst.stage4_upper.stage2_pair1.butterfly_inst.mul_inst.acc_low\[18\],130.6
_04941_,130.54
_11734_,130.38
_06715_,130.36
_08377_,130.36
stage8_inst.stage4_lower.stage2_pair0.butterfly_inst.add_inst.b\[4\],130.36
stage8_inst.out1\[21\],130.34
_04791_,130.26
_04811_,130.16
net391,130.14
_06802_,130.08
_06566_,129.94
net306,129.85
stage8_inst.in6\[13\],129.755
net214,129.72
_11822_,129.7
stage8_inst.in4\[3\],129.66
stage8_inst.stage4_lower.stage2_pair1.butterfly_inst.add_inst.a\[16\],129.6
stage8_inst.stage4_upper.stage2_pair1.butterfly_inst.add_inst.b\[6\],129.6
net272,129.5
net350,129.45
net163,129.41
_03321_,129.28
net274,129.26
_02903_,128.975
stage8_inst.stage4_lower.stage2_pair0.butterfly_inst.add_inst.b\[2\],128.92
_04936_,128.76
net335,128.75
_10486_,128.64
clknet_leaf_212_clk,128.6
net208,128.575
stage8_inst.in0\[0\],128.48
stage8_inst.stage4_upper.stage2_pair0.butterfly_inst.mul_done,128.48
net257,128.45
stage8_inst.stage4_lower.stage2_pair1.butterfly_inst.mul_inst.acc_low\[5\],128.4
net439,128.34
net356,128.21
_09489_,128.16
stage8_inst.stage4_upper.stage2_pair1.butterfly_inst.mul_inst.acc_low\[26\],128.14
_10288_,128.12
_02823_,128.09
_07424_,128.08
_03072_,127.93
_05357_,127.92
net164,127.87
_08355_,127.82
stage8_inst.in6\[9\],127.78
_07533_,127.52
_10386_,127.495
net388,127.49
_06591_,127.38
_07714_,127.295
_08500_,127.04
_09465_,127
net445,127
_05653_,126.96
net198,126.88
stage8_inst.stage4_upper.stage2_pair0.butterfly_inst.add_inst.b\[27\],126.81
_06766_,126.72
_06577_,126.68
net258,126.67
_02934_,126.645
_02424_,126.48
stage8_inst.in4\[2\],126.47
stage8_inst.stage4_lower.stage2_pair0.butterfly_inst.mul_inst.acc_low\[21\],126.44
_07675_,126.32
stage8_inst.stage4_upper.stage2_pair1.butterfly_inst.mul_inst.acc_low\[0\],126.18
net226,126.15
stage8_inst.stage4_lower.stage2_pair0.butterfly_inst.mul_inst.acc_low\[10\],126.09
net408,126.08
net323,126.05
_06292_,126.02
stage8_inst.in2\[30\],126
_03309_,125.955
net421,125.83
stage8_inst.stage4_lower.stage2_pair0.butterfly_inst.mul_inst.acc_low\[6\],125.8
_06961_,125.72
_02288_,125.52
stage8_inst.in6\[10\],125.36
stage8_inst.stage4_lower.stage2_pair0.butterfly_inst.mul_inst.acc_low\[17\],125.36
net366,125.3
_09544_,125.22
clknet_leaf_52_clk,125.16
clknet_leaf_291_clk,125.14
_09331_,125.09
_04133_,125.08
stage8_inst.stage4_upper.stage2_pair1.butterfly_inst.mul_inst.acc_low\[1\],124.92
_07781_,124.87
_07948_,124.87
_07035_,124.76
stage8_inst.stage4_upper.stage2_pair1.butterfly_inst.add_inst.a\[9\],124.74
net194,124.61
net305,124.595
_12034_,124.56
stage8_inst.stage4_lower.stage2_pair1.butterfly_inst.mul_inst.acc_low\[2\],124.56
net256,124.56
_02828_,124.55
_05618_,124.48
_07160_,124.47
net243,124.45
net422,124.44
stage8_inst.stage4_upper.stage2_pair0.butterfly_inst.mul_inst.acc_low\[2\],124.31
_02898_,124.26
_04829_,124.26
_07113_,124.255
net233,124.25
net191,124.1
_03684_,124.01
net172,123.85
stage8_inst.stage4_upper.stage2_pair0.butterfly_inst.mul_inst.acc_low\[11\],123.76
net431,123.71
_07534_,123.69
net288,123.69
_04826_,123.62
net383,123.62
net230,123.48
stage8_inst.stage4_lower.stage2_pair1.butterfly_inst.mul_inst.acc_low\[3\],123.44
net447,123.44
stage8_inst.stage4_upper.stage2_pair0.butterfly_inst.add_inst.b\[3\],123.36
net166,123.35
net219,123.31
stage8_inst.stage4_upper.stage2_pair0.butterfly_inst.mul_inst.acc_low\[15\],123.3
_03737_,123.24
stage8_inst.stage4_lower.stage2_pair0.butterfly_inst.mul_inst.acc_low\[26\],123.22
net300,123.2
net283,123.17
stage8_inst.stage4_lower.stage2_pair1.butterfly_inst.add_inst.a\[5\],123.1
_11709_,123.03
_08786_,122.96
stage8_inst.stage4_lower.stage2_pair1.butterfly_inst.mul_inst.acc_low\[20\],122.94
_04595_,122.8
net376,122.77
stage8_inst.stage4_lower.stage2_pair1.butterfly_inst.mul_inst.acc_low\[7\],122.76
_09333_,122.64
stage8_inst.stage4_lower.stage2_pair0.butterfly_inst.add_inst.a\[26\],122.59
_07788_,122.54
stage8_inst.stage4_lower.stage2_pair1.butterfly_inst.mul_inst.multiplicand_low\[30\],122.54
clknet_leaf_62_clk,122.38
stage8_inst.stage4_upper.stage2_pair0.butterfly_inst.mul_inst.acc_low\[20\],122.375
net325,122.32
_07765_,122.22
_06000_,122.18
_02900_,122.13
_03556_,122.02
_08609_,121.98
_02966_,121.88
_11754_,121.8
_09711_,121.76
stage8_inst.in2\[5\],121.74
net368,121.72
stage8_inst.stage4_lower.stage2_pair1.butterfly_inst.mul_inst.t_reg\[10\],121.7
net340,121.64
stage8_inst.stage4_lower.stage2_pair1.butterfly_inst.mul_inst.t_reg\[18\],121.515
stage8_inst.stage4_lower.stage2_pair1.butterfly_inst.mul_inst.acc_low\[14\],121.42
_07945_,121.34
net451,121.28
stage8_inst.in6\[8\],121.18
_07669_,120.98
net334,120.9
_07094_,120.86
stage8_inst.in2\[3\],120.84
net168,120.69
stage8_inst.stage4_lower.stage2_pair0.butterfly_inst.add_inst.b\[0\],120.62
stage8_inst.stage4_lower.stage2_pair0.butterfly_inst.mul_inst.acc_low\[20\],120.54
_06598_,120.4
net179,120.34
_08545_,120.2
net313,120.18
clknet_leaf_269_clk,120.11
stage8_inst.out5\[31\],120.1
_02821_,119.94
net199,119.87
stage8_inst.stage4_upper.stage2_pair0.butterfly_inst.mul_inst.multiplier\[0\],119.855
_11248_,119.75
net221,119.75
stage8_inst.out7\[27\],119.68
_06968_,119.66
_05632_,119.56
_04252_,119.54
_06760_,119.33
_08251_,119.2
stage8_inst.stage4_lower.stage2_pair1.butterfly_inst.add_inst.a\[17\],119.2
net183,119.13
net347,119.12
_03002_,119.05
stage8_inst.stage4_lower.stage2_pair1.butterfly_inst.mul_inst.acc_low\[31\],118.79
_11521_,118.75
stage8_inst.in2\[7\],118.66
stage8_inst.stage4_lower.stage2_pair1.butterfly_inst.mul_inst.acc_low\[10\],118.52
net132,118.48
_07406_,118.38
_07672_,118.38
stage8_inst.stage4_upper.stage2_pair0.butterfly_inst.mul_inst.acc_low\[14\],118.34
_04236_,118.26
net400,118.15
stage8_inst.stage4_lower.stage2_pair1.butterfly_inst.mul_inst.acc_low\[24\],118.14
_08689_,118.06
_10620_,118.015
_06721_,117.9
_02818_,117.82
_09191_,117.77
stage8_inst.stage4_lower.stage2_pair1.butterfly_inst.mul_inst.acc_low\[4\],117.56
net811,117.52
_07737_,117.5
_10061_,117.44
net425,117.38
net196,117.2
stage8_inst.in6\[26\],117.18
stage8_inst.stage4_lower.stage2_pair1.butterfly_inst.add_inst.b\[9\],117.12
stage8_inst.stage4_upper.stage2_pair1.butterfly_inst.add_inst.b\[4\],117.02
_11426_,116.9
_06897_,116.82
net292,116.81
stage8_inst.stage4_lower.stage2_pair1.butterfly_inst.add_inst.b\[10\],116.79
stage8_inst.stage4_lower.stage2_pair0.butterfly_inst.add_inst.b\[3\],116.78
_06979_,116.74
stage8_inst.in6\[3\],116.74
stage8_inst.stage4_lower.stage2_pair0.butterfly_inst.mul_inst.acc_low\[16\],116.69
stage8_inst.stage4_upper.stage2_pair1.butterfly_inst.add_inst.a\[0\],116.675
stage8_inst.stage4_upper.stage2_pair1.butterfly_inst.mul_inst.t_reg\[30\],116.64
net281,116.56
stage8_inst.stage4_upper.stage2_pair1.butterfly_inst.add_inst.a\[6\],116.52
_03063_,116.485
net204,116.46
_03946_,116.425
stage8_inst.stage4_upper.stage2_pair1.butterfly_inst.mul_inst.t_reg\[22\],116.36
net302,116.35
_10452_,116.32
_06977_,116.265
net186,116.26
net380,116.16
net238,116.08
net358,116.04
_10479_,115.94
stage8_inst.out3\[14\],115.74
_11127_,115.6
stage8_inst.stage4_lower.stage2_pair1.butterfly_inst.mul_inst.t_reg\[20\],115.57
_07676_,115.54
_06434_,115.52
_09951_,115.48
_11698_,115.45
_10478_,115.41
net303,115.33
clknet_leaf_410_clk,115.28
stage8_inst.stage4_lower.stage2_pair0.butterfly_inst.mul_inst.acc_low\[14\],115.25
stage8_inst.stage4_upper.stage2_pair0.butterfly_inst.add_inst.b\[7\],115.24
_02778_,115.18
net217,115.03
_09383_,115.02
_07532_,115
stage8_inst.stage4_upper.stage2_pair1.butterfly_inst.add_inst.a\[5\],114.98
_11082_,114.96
net449,114.94
_02909_,114.86
stage8_inst.stage4_lower.stage2_pair0.butterfly_inst.add_inst.b\[21\],114.78
net171,114.7
_07715_,114.68
stage8_inst.out6\[13\],114.66
clknet_leaf_36_clk,114.6
stage8_inst.stage4_upper.stage2_pair1.butterfly_inst.add_inst.b\[9\],114.575
_04869_,114.5
_07108_,114.48
_07805_,114.48
net178,114.3
_06872_,114.25
_08723_,114.24
stage8_inst.in0\[23\],114.16
net232,114.16
net321,114.03
_11568_,113.94
stage8_inst.stage4_lower.stage2_pair1.butterfly_inst.add_inst.b\[16\],113.94
_09978_,113.82
_06018_,113.58
stage8_inst.stage4_lower.stage2_pair0.butterfly_inst.add_inst.a\[31\],113.56
stage8_inst.in6\[7\],113.52
net348,113.48
net457,113.37
_04915_,113.275
net184,113.26
_02856_,113.24
stage8_inst.stage4_upper.stage2_pair1.butterfly_inst.mul_inst.t_reg\[28\],113.24
_04259_,113.2
clknet_leaf_338_clk,113.18
stage8_inst.stage4_upper.stage2_pair0.butterfly_inst.mul_inst.acc_low\[5\],113.02
net331,113.005
_04966_,113
stage8_inst.stage4_lower.stage2_pair1.butterfly_inst.mul_inst.t_reg\[13\],113
net341,112.86
_02310_,112.84
net342,112.79
_07724_,112.74
stage8_inst.out1\[14\],112.72
stage8_inst.stage4_upper.stage2_pair1.butterfly_inst.mul_inst.acc_low\[27\],112.7
_11723_,112.675
net411,112.62
_09721_,112.46
stage8_inst.stage4_lower.stage2_pair1.butterfly_inst.mul_busy,112.45
_06999_,112.38
_07070_,112.115
stage8_inst.stage4_lower.stage2_pair0.butterfly_inst.add_inst.a\[27\],112.02
_04972_,111.96
stage8_inst.stage4_lower.stage2_pair1.butterfly_inst.add_inst.b\[11\],111.96
_07719_,111.785
clknet_leaf_96_clk,111.755
stage8_inst.stage4_lower.stage2_pair0.butterfly_inst.mul_inst.multiplier\[0\],111.74
_02917_,111.69
_02912_,111.58
net252,111.54
net181,111.5
net433,111.44
stage8_inst.stage4_lower.stage2_pair1.butterfly_inst.mul_inst.acc_low\[25\],111.36
stage8_inst.stage4_upper.stage2_pair0.butterfly_inst.add_inst.b\[25\],111.26
_08677_,111.07
_06749_,110.98
net336,110.9
_09196_,110.88
_11710_,110.82
_02920_,110.81
_04694_,110.72
net374,110.69
clknet_leaf_78_clk,110.66
net220,110.52
_10241_,110.46
_04459_,110.42
clknet_leaf_388_clk,110.4
stage8_inst.stage4_lower.stage2_pair0.butterfly_inst.add_inst.b\[5\],110.36
net189,110.28
net228,110.25
net415,110.19
_07784_,110.095
_02335_,110.07
_08572_,110
clknet_leaf_355_clk,110
_11740_,109.99
_02910_,109.935
clknet_leaf_44_clk,109.915
stage8_inst.stage4_upper.stage2_pair0.butterfly_inst.add_inst.b\[31\],109.78
net215,109.655
_06984_,109.625
_04867_,109.62
_07036_,109.62
_05646_,109.58
_06906_,109.52
stage8_inst.stage4_upper.stage2_pair1.butterfly_inst.mul_inst.t_reg\[16\],109.34
_10366_,109.18
_11805_,109.1
_08501_,109.04
stage8_inst.stage4_upper.stage2_pair1.butterfly_inst.add_inst.b\[8\],109.02
_11833_,108.98
stage8_inst.stage4_upper.stage2_pair1.butterfly_inst.add_inst.b\[10\],108.86
_07716_,108.82
net409,108.79
stage8_inst.stage4_upper.stage2_pair0.butterfly_inst.mul_inst.acc_low\[18\],108.64
_02294_,108.62
net169,108.6
_07795_,108.425
stage8_inst.stage4_lower.stage2_pair0.butterfly_inst.mul_inst.acc_low\[1\],108.42
stage8_inst.stage4_lower.stage2_pair0.butterfly_inst.mul_inst.acc_low\[28\],108.42
_05984_,108.32
_07037_,108.245
stage8_inst.stage4_upper.stage2_pair1.butterfly_inst.mul_inst.t_reg\[18\],108.155
_04472_,108.14
_07952_,108.07
net395,107.95
_06015_,107.88
_10472_,107.805
stage8_inst.stage4_upper.stage2_pair0.butterfly_inst.mul_inst.t_reg\[20\],107.8
net260,107.8
net294,107.78
_02256_,107.74
stage8_inst.in2\[4\],107.72
_07751_,107.5
net403,107.355
stage8_inst.stage4_lower.stage2_pair0.butterfly_inst.mul_inst.acc_low\[12\],107.34
_09206_,107.32
net345,107.3
net442,107.29
_04449_,107.14
_06614_,107.14
net444,107.08
_09504_,106.94
net407,106.93
_02548_,106.59
stage8_inst.stage4_lower.stage2_pair0.butterfly_inst.mul_inst.acc_low\[11\],106.475
_06530_,106.3
net133,106.3
_04684_,106.28
_02449_,106.2
stage8_inst.stage4_lower.stage2_pair0.butterfly_inst.add_inst.b\[28\],106.18
clknet_leaf_258_clk,106.12
_04977_,106.105
_02271_,106.08
net452,105.93
clknet_leaf_331_clk,105.89
net134,105.88
net277,105.78
_10552_,105.76
stage8_inst.stage4_upper.stage2_pair0.butterfly_inst.add_inst.a\[4\],105.72
clknet_leaf_155_clk,105.66
_06553_,105.6
_06646_,105.58
_07783_,105.54
stage8_inst.in6\[16\],105.53
_04901_,105.52
net285,105.46
net378,105.46
net176,105.37
_06421_,105.3
net309,105.3
net229,105.29
stage8_inst.stage4_lower.stage2_pair1.butterfly_inst.mul_inst.acc_low\[11\],105.275
net251,105.25
_10571_,105.24
_11817_,105.18
net296,105.11
_10248_,105.02
_10477_,104.96
_06049_,104.925
stage8_inst.stage4_lower.stage2_pair1.butterfly_inst.mul_inst.acc_low\[18\],104.9
stage8_inst.stage4_lower.stage2_pair0.butterfly_inst.mul_inst.acc_low\[30\],104.86
stage8_inst.stage4_upper.stage2_pair1.butterfly_inst.add_inst.a\[3\],104.795
stage8_inst.in2\[2\],104.7
net315,104.64
net349,104.58
net469,104.58
net326,104.53
_04803_,104.34
_04715_,104.32
stage8_inst.in4\[0\],104.32
_05639_,104.3
_04303_,104.28
stage8_inst.stage4_lower.stage2_pair1.butterfly_inst.mul_inst.t_reg\[29\],104.22
_07769_,104.02
_09512_,103.98
_02735_,103.96
clknet_leaf_57_clk,103.96
_02864_,103.92
stage8_inst.stage4_upper.stage2_pair0.butterfly_inst.add_inst.b\[17\],103.815
net1385,103.8
stage8_inst.stage4_lower.stage2_pair0.butterfly_inst.add_inst.b\[23\],103.78
_09510_,103.72
_11489_,103.64
_06030_,103.18
_02974_,103.09
_06560_,103.04
net397,103.01
net279,102.99
_03808_,102.98
stage8_inst.stage4_upper.stage2_pair0.butterfly_inst.mul_inst.acc_low\[16\],102.98
clknet_leaf_359_clk,102.93
_03006_,102.92
stage8_inst.in2\[6\],102.92
_05615_,102.9
_10526_,102.88
_10476_,102.865
net440,102.86
_04804_,102.83
_11687_,102.72
net450,102.62
_06175_,102.61
clknet_leaf_226_clk,102.56
_05263_,102.42
_03310_,102.4
_11596_,102.36
_03193_,102.3
stage8_inst.stage4_upper.stage2_pair0.butterfly_inst.add_inst.a\[23\],102.02
net467,102
stage8_inst.in6\[30\],101.9
stage8_inst.stage4_upper.stage2_pair1.butterfly_inst.add_inst.b\[14\],101.84
stage8_inst.stage4_lower.stage2_pair1.butterfly_inst.mul_inst.multiplicand_low\[18\],101.74
_10523_,101.68
_09513_,101.66
stage8_inst.stage4_lower.stage2_pair1.butterfly_inst.mul_inst.t_reg\[14\],101.6
stage8_inst.stage4_upper.stage2_pair0.butterfly_inst.mul_inst.acc_low\[31\],101.5
clknet_leaf_117_clk,101.5
_03690_,101.48
net338,101.42
stage8_inst.stage4_lower.stage2_pair1.butterfly_inst.mul_inst.multiplicand_low\[31\],101.4
net286,101.39
_11494_,101.34
stage8_inst.stage4_upper.stage2_pair0.butterfly_inst.add_inst.b\[12\],101.26
stage8_inst.stage4_upper.stage2_pair0.butterfly_inst.mul_inst.acc_low\[10\],101.23
stage8_inst.stage4_upper.stage2_pair1.butterfly_inst.mul_inst.acc_low\[22\],101.21
stage8_inst.stage4_lower.stage2_pair1.butterfly_inst.mul_inst.t_reg\[23\],101.2
clknet_leaf_374_clk,101.16
_11099_,101.14
clknet_leaf_209_clk,100.9
_03663_,100.82
_05660_,100.8
_01065_,100.62
_06465_,100.62
_05781_,100.58
net435,100.48
stage8_inst.stage4_upper.stage2_pair1.butterfly_inst.mul_inst.acc_low\[17\],100.28
_03636_,100.14
net311,100.135
stage8_inst.stage4_lower.stage2_pair1.butterfly_inst.add_inst.b\[17\],99.94
_07848_,99.92
net159,99.92
net289,99.76
net240,99.68
_03330_,99.66
stage8_inst.stage4_upper.stage2_pair1.butterfly_inst.mul_inst.acc_low\[30\],99.52
_02809_,99.5
stage8_inst.stage4_upper.stage2_pair1.butterfly_inst.add_inst.b\[16\],99.315
stage8_inst.stage4_lower.stage2_pair1.butterfly_inst.mul_inst.multiplicand_low\[0\],99.26
stage8_inst.stage4_lower.stage2_pair1.butterfly_inst.add_inst.a\[15\],99.2
stage8_inst.stage4_upper.stage2_pair0.butterfly_inst.add_inst.b\[6\],99.06
_03575_,99
_07756_,98.94
_06777_,98.78
stage8_inst.stage4_lower.stage2_pair1.butterfly_inst.mul_inst.t_reg\[1\],98.7
_05650_,98.65
_07718_,98.555
_05956_,98.54
_04576_,98.52
_09667_,98.505
clknet_leaf_151_clk,98.5
stage8_inst.stage4_lower.stage2_pair1.butterfly_inst.add_inst.b\[8\],98.375
net412,98.36
_09335_,98.345
_05666_,98.32
clknet_leaf_251_clk,98.08
stage8_inst.stage4_upper.stage2_pair0.butterfly_inst.add_inst.b\[13\],98.04
stage8_inst.stage4_lower.stage2_pair0.butterfly_inst.mul_inst.acc_low\[18\],98.02
_10559_,97.89
stage8_inst.stage4_lower.stage2_pair0.butterfly_inst.add_inst.a\[30\],97.86
stage8_inst.stage4_upper.stage2_pair0.butterfly_inst.mul_inst.acc_low\[24\],97.86
stage8_inst.stage4_lower.stage2_pair1.butterfly_inst.mul_inst.acc_low\[23\],97.56
net310,97.54
_07702_,97.475
stage8_inst.stage4_upper.stage2_pair1.butterfly_inst.add_inst.b\[13\],97.46
net293,97.36
net299,97.32
stage8_inst.stage4_lower.stage2_pair0.butterfly_inst.mul_inst.acc_low\[0\],97.3
stage8_inst.stage4_upper.stage2_pair1.butterfly_inst.mul_inst.acc_low\[20\],97.16
_09592_,97.05
_03010_,97.01
clknet_leaf_309_clk,96.87
_04899_,96.86
_04477_,96.78
_10362_,96.66
_10481_,96.58
_10459_,96.54
_10060_,96.52
stage8_inst.stage4_lower.stage2_pair1.butterfly_inst.mul_inst.t_reg\[4\],96.37
stage8_inst.stage4_upper.stage2_pair1.butterfly_inst.mul_inst.acc_low\[28\],96.36
_11791_,96.28
net428,96.27
_02569_,96.18
clknet_leaf_76_clk,96.16
_02755_,96
_11761_,95.815
_09508_,95.7
_09352_,95.68
stage8_inst.stage4_upper.stage2_pair0.butterfly_inst.mul_inst.acc_low\[30\],95.68
_10295_,95.54
