net,length_um
_27602_,2.96
_27722_,2.96
_28070_,2.96
_28331_,2.96
_28554_,2.96
_28697_,2.96
_28702_,2.96
_29027_,2.96
_29401_,2.96
_30108_,2.96
_30132_,2.96
_30250_,2.96
_30546_,2.96
_30770_,2.96
_30847_,2.96
_30931_,2.96
_30966_,2.96
_31225_,2.96
_31336_,2.96
_31595_,2.96
_31945_,2.96
_32060_,2.96
_32061_,2.96
_32444_,2.96
_32890_,2.96
_33580_,2.96
_33633_,2.96
_34450_,2.96
_34506_,2.96
_35001_,2.96
_35054_,2.96
_35092_,2.96
_35210_,2.96
_35374_,2.96
_35379_,2.96
_35649_,2.96
_35777_,2.96
_36044_,2.96
_36295_,2.96
_36408_,2.96
_36615_,2.96
_37044_,2.96
_37167_,2.96
_37434_,2.96
_38269_,2.96
_38431_,2.96
_38457_,2.96
_38554_,2.96
_39271_,2.96
_39282_,2.96
_39392_,2.96
_39484_,2.96
_40320_,2.96
_40400_,2.96
_40911_,2.96
_41071_,2.96
_41079_,2.96
_41969_,2.96
_42331_,2.96
_42445_,2.96
_00151_,2.925
_03554_,2.86
_03728_,2.86
_08465_,2.86
_09221_,2.86
_11345_,2.86
_11827_,2.86
_15122_,2.86
_21547_,2.86
_22923_,2.86
_24961_,2.86
_25387_,2.86
_27635_,2.86
_28763_,2.86
_40522_,2.86
_40638_,2.86
_40699_,2.86
_42295_,2.86
_36313_,2.855
_36138_,2.85
_01521_,2.84
_04942_,2.84
_07357_,2.84
_10300_,2.84
_11084_,2.84
_13830_,2.84
_23832_,2.84
_26069_,2.84
_28825_,2.84
_29405_,2.84
_31474_,2.84
_34972_,2.84
_35952_,2.84
_12646_,2.78
_02013_,2.76
_02693_,2.76
_02700_,2.76
_03169_,2.76
_04803_,2.76
_06180_,2.76
_06616_,2.76
_07009_,2.76
_08153_,2.76
_08954_,2.76
_09412_,2.76
_10031_,2.76
_10235_,2.76
_12889_,2.76
_13266_,2.76
_13852_,2.76
_14426_,2.76
_14704_,2.76
_15959_,2.76
_17358_,2.76
_17956_,2.76
_18513_,2.76
_21228_,2.76
_21590_,2.76
_22001_,2.76
_23834_,2.76
_24719_,2.76
_25080_,2.76
_25185_,2.76
_25208_,2.76
_27087_,2.76
_29162_,2.76
_29198_,2.76
_30573_,2.76
_30676_,2.76
_31509_,2.76
_31558_,2.76
_31612_,2.76
_31643_,2.76
_33995_,2.76
_34865_,2.76
_35501_,2.76
_35752_,2.76
_36068_,2.76
_36237_,2.76
_36257_,2.76
_36413_,2.76
_36479_,2.76
_37309_,2.76
_38360_,2.76
_38821_,2.76
_38960_,2.76
_39190_,2.76
_39312_,2.76
_39676_,2.76
_40330_,2.76
_40891_,2.76
_41777_,2.76
_00074_,2.74
_00077_,2.74
_00139_,2.74
_00201_,2.74
_00224_,2.74
_00226_,2.74
_02633_,2.74
_05657_,2.74
_10909_,2.74
_13442_,2.74
_13878_,2.74
_15825_,2.74
_16160_,2.74
_17013_,2.74
_19412_,2.74
_22567_,2.74
_24700_,2.74
_26192_,2.74
_28804_,2.74
_28896_,2.74
_29024_,2.74
_29399_,2.74
_30999_,2.74
_36317_,2.74
_41457_,2.74
_41813_,2.74
_10268_,2.735
_02389_,2.72
_04417_,2.72
_17052_,2.72
_17637_,2.72
_20230_,2.72
_23116_,2.72
_26679_,2.72
_26810_,2.72
_27249_,2.72
_27909_,2.72
_28425_,2.72
_28950_,2.72
_29243_,2.72
_29525_,2.72
_29966_,2.72
_32212_,2.72
_33213_,2.72
_33360_,2.72
_37998_,2.72
_41736_,2.72
_42485_,2.715
_11862_,2.71
_22844_,2.71
_28292_,2.71
_29604_,2.71
_40273_,2.71
_04213_,2.7
_09312_,2.65
_15012_,2.65
_40981_,2.65
_36418_,2.645
_00914_,2.64
_02548_,2.64
_03314_,2.64
_05114_,2.64
_05120_,2.64
_05589_,2.64
_05724_,2.64
_06635_,2.64
_07446_,2.64
_07505_,2.64
_08112_,2.64
_08307_,2.64
_08415_,2.64
_08915_,2.64
_09018_,2.64
_09023_,2.64
_10066_,2.64
_11177_,2.64
_11272_,2.64
_11607_,2.64
_11738_,2.64
_11940_,2.64
_12848_,2.64
_13024_,2.64
_13272_,2.64
_13565_,2.64
_13728_,2.64
_13826_,2.64
_13838_,2.64
_16478_,2.64
_17771_,2.64
_18018_,2.64
_19454_,2.64
_19585_,2.64
_20531_,2.64
_20857_,2.64
_21352_,2.64
_21824_,2.64
_22569_,2.64
_23164_,2.64
_23351_,2.64
_24058_,2.64
_24070_,2.64
_25549_,2.64
_26091_,2.64
_26400_,2.64
_26645_,2.64
_27125_,2.64
_28721_,2.64
_28805_,2.64
_28928_,2.64
_29356_,2.64
_29502_,2.64
_30695_,2.64
_30717_,2.64
_31060_,2.64
_31087_,2.64
_31226_,2.64
_31853_,2.64
_32967_,2.64
_33153_,2.64
_33695_,2.64
_34127_,2.64
_35109_,2.64
_35260_,2.64
_35275_,2.64
_35292_,2.64
_35754_,2.64
_35770_,2.64
_36345_,2.64
_36516_,2.64
_37754_,2.64
_37982_,2.64
_37992_,2.64
_38559_,2.64
_39292_,2.64
_41360_,2.64
_42044_,2.64
_42081_,2.64
_42126_,2.64
_13872_,2.63
_00082_,2.62
_00148_,2.62
_00412_,2.62
_00522_,2.62
_00937_,2.62
_01101_,2.62
_01777_,2.62
_02158_,2.62
_02196_,2.62
_02263_,2.62
_02762_,2.62
_03218_,2.62
_03580_,2.62
_03723_,2.62
_03926_,2.62
_04217_,2.62
_04533_,2.62
_06047_,2.62
_07051_,2.62
_07345_,2.62
_07416_,2.62
_07933_,2.62
_07990_,2.62
_07997_,2.62
_08098_,2.62
_08827_,2.62
_09249_,2.62
_09256_,2.62
_09837_,2.62
_10731_,2.62
_10756_,2.62
_10993_,2.62
_11054_,2.62
_11116_,2.62
_11141_,2.62
_11493_,2.62
_11496_,2.62
_11589_,2.62
_11612_,2.62
_12248_,2.62
_12553_,2.62
_12699_,2.62
_12870_,2.62
_13020_,2.62
_13314_,2.62
_13396_,2.62
_13431_,2.62
_13568_,2.62
_13612_,2.62
_13674_,2.62
_13711_,2.62
_13949_,2.62
_13951_,2.62
_14052_,2.62
_14063_,2.62
_14374_,2.62
_14718_,2.62
_15044_,2.62
_15211_,2.62
_15739_,2.62
_15876_,2.62
_16385_,2.62
_16925_,2.62
_17116_,2.62
_17226_,2.62
_17244_,2.62
_17318_,2.62
_17342_,2.62
_17410_,2.62
_17419_,2.62
_17949_,2.62
_18209_,2.62
_18643_,2.62
_18980_,2.62
_19641_,2.62
_19923_,2.62
_20427_,2.62
_20603_,2.62
_21403_,2.62
_21615_,2.62
_21725_,2.62
_21769_,2.62
_21773_,2.62
_21869_,2.62
_21972_,2.62
_21993_,2.62
_22186_,2.62
_22547_,2.62
_23025_,2.62
_23662_,2.62
_23724_,2.62
_23780_,2.62
_23879_,2.62
_23885_,2.62
_24208_,2.62
_24677_,2.62
_24776_,2.62
_24824_,2.62
_25062_,2.62
_25199_,2.62
_25206_,2.62
_25207_,2.62
_25282_,2.62
_25317_,2.62
_25345_,2.62
_25392_,2.62
_25702_,2.62
_26839_,2.62
_27098_,2.62
_29153_,2.62
_29313_,2.62
_29447_,2.62
_29750_,2.62
_30254_,2.62
_31414_,2.62
_31605_,2.62
_32289_,2.62
_32778_,2.62
_32882_,2.62
_32978_,2.62
_32989_,2.62
_33365_,2.62
_33389_,2.62
_33674_,2.62
_33757_,2.62
_34308_,2.62
_34316_,2.62
_34550_,2.62
_34744_,2.62
_34893_,2.62
_35007_,2.62
_35551_,2.62
_35775_,2.62
_35828_,2.62
_35844_,2.62
_36024_,2.62
_36187_,2.62
_36434_,2.62
_36523_,2.62
_37461_,2.62
_38218_,2.62
_38812_,2.62
_39061_,2.62
_39286_,2.62
_39341_,2.62
_39521_,2.62
_39553_,2.62
_39681_,2.62
_39751_,2.62
_40022_,2.62
_40561_,2.62
_41640_,2.62
_41792_,2.62
_42524_,2.62
net160,2.62
net353,2.62
_10002_,2.61
_42109_,2.6
_35312_,2.59
_15903_,2.55
_19606_,2.55
_28987_,2.55
_00415_,2.52
_00491_,2.52
_00494_,2.52
_00513_,2.52
_01666_,2.52
_02102_,2.52
_02429_,2.52
_02727_,2.52
_03597_,2.52
_03863_,2.52
_06741_,2.52
_07413_,2.52
_09849_,2.52
_10264_,2.52
_10332_,2.52
_10557_,2.52
_11518_,2.52
_11593_,2.52
_11678_,2.52
_11681_,2.52
_12632_,2.52
_13398_,2.52
_13706_,2.52
_13995_,2.52
_14366_,2.52
_14467_,2.52
_14523_,2.52
_14783_,2.52
_15588_,2.52
_15909_,2.52
_16061_,2.52
_16300_,2.52
_16637_,2.52
_17110_,2.52
_17185_,2.52
_17530_,2.52
_17629_,2.52
_17740_,2.52
_18079_,2.52
_19221_,2.52
_19547_,2.52
_22715_,2.52
_23604_,2.52
_24078_,2.52
_24734_,2.52
_24748_,2.52
_24798_,2.52
_25730_,2.52
_25784_,2.52
_26183_,2.52
_26302_,2.52
_26598_,2.52
_27547_,2.52
_27676_,2.52
_27953_,2.52
_28058_,2.52
_28199_,2.52
_29221_,2.52
_29345_,2.52
_30125_,2.52
_30734_,2.52
_30746_,2.52
_32790_,2.52
_33060_,2.52
_36032_,2.52
_36037_,2.52
_36189_,2.52
_36356_,2.52
_36543_,2.52
_36570_,2.52
_37858_,2.52
_40448_,2.52
_40635_,2.52
_40989_,2.52
_41520_,2.52
_41679_,2.52
_42142_,2.52
_42432_,2.52
_42494_,2.52
_35062_,2.515
_00223_,2.5
_00582_,2.5
_00680_,2.5
_01256_,2.5
_01731_,2.5
_02789_,2.5
_03357_,2.5
_03784_,2.5
_03871_,2.5
_04021_,2.5
_04065_,2.5
_04210_,2.5
_04231_,2.5
_04275_,2.5
_04302_,2.5
_04499_,2.5
_04585_,2.5
_05111_,2.5
_05365_,2.5
_05910_,2.5
_07348_,2.5
_08453_,2.5
_08458_,2.5
_09238_,2.5
_09329_,2.5
_09337_,2.5
_09756_,2.5
_09771_,2.5
_09840_,2.5
_10108_,2.5
_10207_,2.5
_10589_,2.5
_10696_,2.5
_10760_,2.5
_10852_,2.5
_10919_,2.5
_11207_,2.5
_11241_,2.5
_11373_,2.5
_11401_,2.5
_11530_,2.5
_11628_,2.5
_11669_,2.5
_11704_,2.5
_12292_,2.5
_12704_,2.5
_12724_,2.5
_12811_,2.5
_12819_,2.5
_13033_,2.5
_13413_,2.5
_13419_,2.5
_13563_,2.5
_13668_,2.5
_13931_,2.5
_13972_,2.5
_14189_,2.5
_14238_,2.5
_14514_,2.5
_14652_,2.5
_15505_,2.5
_15756_,2.5
_15899_,2.5
_15967_,2.5
_15979_,2.5
_16407_,2.5
_16635_,2.5
_16661_,2.5
_16885_,2.5
_16903_,2.5
_16986_,2.5
_17304_,2.5
_17721_,2.5
_17888_,2.5
_18195_,2.5
_18211_,2.5
_18338_,2.5
_18355_,2.5
_18499_,2.5
_18662_,2.5
_18853_,2.5
_19252_,2.5
_19382_,2.5
_19441_,2.5
_19510_,2.5
_19529_,2.5
_19701_,2.5
_20491_,2.5
_20555_,2.5
_20595_,2.5
_20761_,2.5
_20780_,2.5
_20784_,2.5
_20853_,2.5
_21269_,2.5
_21387_,2.5
_21588_,2.5
_21622_,2.5
_21627_,2.5
_21687_,2.5
_21791_,2.5
_21907_,2.5
_21995_,2.5
_23146_,2.5
_23322_,2.5
_23483_,2.5
_23601_,2.5
_23882_,2.5
_24006_,2.5
_24550_,2.5
_24887_,2.5
_25027_,2.5
_25149_,2.5
_25294_,2.5
_25949_,2.5
_26243_,2.5
_26673_,2.5
_27233_,2.5
_27461_,2.5
_27473_,2.5
_27557_,2.5
_27569_,2.5
_27712_,2.5
_27732_,2.5
_27798_,2.5
_28077_,2.5
_28443_,2.5
_28515_,2.5
_28561_,2.5
_28822_,2.5
_28890_,2.5
_29109_,2.5
_29149_,2.5
_29421_,2.5
_29919_,2.5
_30219_,2.5
_30515_,2.5
_31030_,2.5
_31031_,2.5
_31061_,2.5
_31174_,2.5
_31319_,2.5
_31430_,2.5
_31469_,2.5
_31749_,2.5
_32117_,2.5
_32248_,2.5
_32253_,2.5
_32395_,2.5
_32465_,2.5
_32527_,2.5
_33242_,2.5
_33359_,2.5
_33368_,2.5
_33461_,2.5
_33568_,2.5
_33893_,2.5
_34388_,2.5
_34502_,2.5
_34969_,2.5
_35081_,2.5
_35231_,2.5
_35610_,2.5
_35832_,2.5
_35901_,2.5
_35939_,2.5
_36085_,2.5
_36162_,2.5
_36222_,2.5
_36388_,2.5
_36501_,2.5
_36597_,2.5
_36642_,2.5
_36798_,2.5
_36857_,2.5
_37080_,2.5
_37313_,2.5
_37316_,2.5
_37405_,2.5
_37502_,2.5
_37796_,2.5
_37816_,2.5
_38541_,2.5
_38734_,2.5
_39258_,2.5
_39656_,2.5
_40031_,2.5
_40146_,2.5
_40291_,2.5
_40393_,2.5
_40834_,2.5
_41042_,2.5
_41105_,2.5
_41689_,2.5
_41801_,2.5
_41841_,2.5
_42060_,2.5
_42188_,2.5
_42192_,2.5
_42258_,2.5
_42362_,2.5
net275,2.5
net332,2.5
net333,2.5
_12068_,2.495
_35320_,2.48
_00054_,2.465
_05830_,2.45
net361,2.43
_01515_,2.4
_02491_,2.4
_04011_,2.4
_10773_,2.4
_12832_,2.4
_13624_,2.4
_13701_,2.4
_14043_,2.4
_14302_,2.4
_14487_,2.4
_15264_,2.4
_15417_,2.4
_24646_,2.4
_25308_,2.4
_25435_,2.4
_32425_,2.4
_35091_,2.4
_40193_,2.4
_40260_,2.4
_40797_,2.4
_01683_,2.38
_06850_,2.38
_09128_,2.38
_12405_,2.38
_14752_,2.38
_20973_,2.38
_35191_,2.38
_35511_,2.38
_25632_,2.36
_33629_,2.35
_24885_,2.33
_01465_,2.3
_01661_,2.3
_01685_,2.3
_01760_,2.3
_02483_,2.3
_02695_,2.3
_02748_,2.3
_02887_,2.3
_04711_,2.3
_04719_,2.3
_07848_,2.3
_08506_,2.3
_10955_,2.3
_12423_,2.3
_12767_,2.3
_13556_,2.3
_14105_,2.3
_14199_,2.3
_17403_,2.3
_18547_,2.3
_19177_,2.3
_19263_,2.3
_19733_,2.3
_19751_,2.3
_20159_,2.3
_22326_,2.3
_23819_,2.3
_24184_,2.3
_24221_,2.3
_24482_,2.3
_24763_,2.3
_25093_,2.3
_25164_,2.3
_25177_,2.3
_26098_,2.3
_28674_,2.3
_29519_,2.3
_29751_,2.3
_29799_,2.3
_29956_,2.3
_30069_,2.3
_30467_,2.3
_31012_,2.3
_31520_,2.3
_31837_,2.3
_33467_,2.3
_33766_,2.3
_36142_,2.3
_36217_,2.3
_36360_,2.3
_36425_,2.3
_37175_,2.3
_37510_,2.3
_37854_,2.3
_38420_,2.3
_40000_,2.3
_40326_,2.3
net450,2.3
_00078_,2.28
_00089_,2.28
_00146_,2.28
_00196_,2.28
_00200_,2.28
_00206_,2.28
_01562_,2.28
_06150_,2.28
_07329_,2.28
_08724_,2.28
_08940_,2.28
_11479_,2.28
_13921_,2.28
_21482_,2.28
_24238_,2.28
_24877_,2.28
_26278_,2.28
_29281_,2.28
_30006_,2.28
_30282_,2.28
_34333_,2.28
_36420_,2.28
_25996_,2.27
_39182_,2.255
net392,2.255
_35073_,2.24
_12594_,2.21
_13429_,2.21
_11019_,2.19
_27022_,2.19
_00930_,2.18
_01218_,2.18
_01327_,2.18
_01346_,2.18
_02045_,2.18
_02215_,2.18
_02423_,2.18
_03137_,2.18
_03366_,2.18
_05194_,2.18
_06553_,2.18
_06854_,2.18
_07048_,2.18
_07066_,2.18
_07827_,2.18
_07832_,2.18
_09048_,2.18
_09208_,2.18
_09859_,2.18
_10321_,2.18
_10335_,2.18
_10748_,2.18
_11226_,2.18
_12090_,2.18
_13091_,2.18
_13619_,2.18
_13784_,2.18
_13886_,2.18
_13999_,2.18
_15676_,2.18
_15731_,2.18
_15954_,2.18
_16777_,2.18
_17174_,2.18
_17199_,2.18
_17289_,2.18
_17603_,2.18
_18333_,2.18
_18854_,2.18
_19848_,2.18
_20053_,2.18
_20680_,2.18
_20819_,2.18
_20926_,2.18
_21413_,2.18
_21580_,2.18
_21990_,2.18
_22659_,2.18
_23011_,2.18
_23166_,2.18
_23627_,2.18
_24069_,2.18
_24754_,2.18
_25056_,2.18
_25058_,2.18
_25143_,2.18
_26283_,2.18
_27727_,2.18
_28305_,2.18
_29330_,2.18
_29411_,2.18
_29430_,2.18
_29608_,2.18
_29753_,2.18
_30056_,2.18
_30447_,2.18
_31437_,2.18
_31669_,2.18
_32533_,2.18
_32650_,2.18
_33065_,2.18
_33902_,2.18
_34721_,2.18
_34981_,2.18
_35149_,2.18
_35182_,2.18
_35303_,2.18
_35327_,2.18
_35382_,2.18
_35508_,2.18
_36147_,2.18
_36296_,2.18
_37560_,2.18
_38411_,2.18
_39303_,2.18
_39326_,2.18
_39328_,2.18
_40558_,2.18
_42177_,2.18
net166,2.18
net363,2.18
_00149_,2.16
_00155_,2.16
_00172_,2.16
_00203_,2.16
_00205_,2.16
_01092_,2.16
_01452_,2.16
_01522_,2.16
_02202_,2.16
_02505_,2.16
_02669_,2.16
_02707_,2.16
_03286_,2.16
_03881_,2.16
_03946_,2.16
_04039_,2.16
_04114_,2.16
_04134_,2.16
_04655_,2.16
_04894_,2.16
_05228_,2.16
_05312_,2.16
_05441_,2.16
_05574_,2.16
_05599_,2.16
_05611_,2.16
_06035_,2.16
_06206_,2.16
_06309_,2.16
_06777_,2.16
_06867_,2.16
_07055_,2.16
_07775_,2.16
_07842_,2.16
_08076_,2.16
_08493_,2.16
_09327_,2.16
_09394_,2.16
_09580_,2.16
_10080_,2.16
_10156_,2.16
_10271_,2.16
_10347_,2.16
_10524_,2.16
_11691_,2.16
_12449_,2.16
_12474_,2.16
_12692_,2.16
_12750_,2.16
_12780_,2.16
_13243_,2.16
_13295_,2.16
_14002_,2.16
_14024_,2.16
_14029_,2.16
_14068_,2.16
_14089_,2.16
_14154_,2.16
_14396_,2.16
_14611_,2.16
_15087_,2.16
_15618_,2.16
_15704_,2.16
_15816_,2.16
_15966_,2.16
_15970_,2.16
_16422_,2.16
_16793_,2.16
_16895_,2.16
_17009_,2.16
_17158_,2.16
_17486_,2.16
_17507_,2.16
_17519_,2.16
_17604_,2.16
_17720_,2.16
_18420_,2.16
_18436_,2.16
_18476_,2.16
_19026_,2.16
_19138_,2.16
_19771_,2.16
_19809_,2.16
_20390_,2.16
_20460_,2.16
_20478_,2.16
_21037_,2.16
_21555_,2.16
_21726_,2.16
_21953_,2.16
_21997_,2.16
_22246_,2.16
_22612_,2.16
_22885_,2.16
_23033_,2.16
_23689_,2.16
_23766_,2.16
_23895_,2.16
_23906_,2.16
_23999_,2.16
_24003_,2.16
_24341_,2.16
_24509_,2.16
_24596_,2.16
_24708_,2.16
_24837_,2.16
_24917_,2.16
_24966_,2.16
_25068_,2.16
_25106_,2.16
_25238_,2.16
_25351_,2.16
_26087_,2.16
_26414_,2.16
_26455_,2.16
_26864_,2.16
_27135_,2.16
_27795_,2.16
_27984_,2.16
_28013_,2.16
_28176_,2.16
_28196_,2.16
_28203_,2.16
_28226_,2.16
_28461_,2.16
_28609_,2.16
_28661_,2.16
_28747_,2.16
_29025_,2.16
_29119_,2.16
_29127_,2.16
_29133_,2.16
_29209_,2.16
_29323_,2.16
_29824_,2.16
_29993_,2.16
_30018_,2.16
_30897_,2.16
_32076_,2.16
_32335_,2.16
_32410_,2.16
_32463_,2.16
_32772_,2.16
_33030_,2.16
_33048_,2.16
_33079_,2.16
_33134_,2.16
_33349_,2.16
_33936_,2.16
_34118_,2.16
_34298_,2.16
_34365_,2.16
_34442_,2.16
_35005_,2.16
_35020_,2.16
_35175_,2.16
_35418_,2.16
_35505_,2.16
_35512_,2.16
_35617_,2.16
_36139_,2.16
_36232_,2.16
_36383_,2.16
_36478_,2.16
_36636_,2.16
_36656_,2.16
_37069_,2.16
_37135_,2.16
_37275_,2.16
_38165_,2.16
_38563_,2.16
_38998_,2.16
_39173_,2.16
_39321_,2.16
_39420_,2.16
_40167_,2.16
_40253_,2.16
_40595_,2.16
_40600_,2.16
_40759_,2.16
_41572_,2.16
_41635_,2.16
_41649_,2.16
_42450_,2.16
net411,2.16
_06069_,2.11
_02723_,2.09
_01705_,2.06
_02070_,2.06
_03265_,2.06
_03638_,2.06
_07086_,2.06
_08443_,2.06
_09446_,2.06
_09776_,2.06
_10363_,2.06
_12053_,2.06
_13084_,2.06
_13603_,2.06
_13737_,2.06
_13871_,2.06
_14618_,2.06
_15127_,2.06
_15310_,2.06
_15449_,2.06
_15585_,2.06
_16213_,2.06
_16592_,2.06
_16623_,2.06
_16846_,2.06
_17904_,2.06
_18059_,2.06
_18366_,2.06
_18452_,2.06
_18562_,2.06
_22069_,2.06
_22976_,2.06
_24573_,2.06
_24605_,2.06
_24975_,2.06
_25829_,2.06
_25885_,2.06
_25899_,2.06
_26333_,2.06
_28094_,2.06
_28188_,2.06
_29379_,2.06
_29688_,2.06
_30025_,2.06
_30459_,2.06
_36182_,2.06
_36584_,2.06
_38121_,2.06
_40261_,2.06
_40371_,2.06
_40539_,2.06
_40830_,2.06
_41686_,2.06
_41880_,2.06
_42338_,2.06
_42563_,2.06
net351,2.06
_00580_,2.04
_01053_,2.04
_01385_,2.04
_01426_,2.04
_01525_,2.04
_01744_,2.04
_01820_,2.04
_01925_,2.04
_02211_,2.04
_02838_,2.04
_04052_,2.04
_04423_,2.04
_04550_,2.04
_04966_,2.04
_05028_,2.04
_05229_,2.04
_05420_,2.04
_05461_,2.04
_05519_,2.04
_05630_,2.04
_06638_,2.04
_06703_,2.04
_07063_,2.04
_07081_,2.04
_08473_,2.04
_08620_,2.04
_09080_,2.04
_09188_,2.04
_09457_,2.04
_09937_,2.04
_10979_,2.04
_11660_,2.04
_12254_,2.04
_12721_,2.04
_13144_,2.04
_13154_,2.04
_13835_,2.04
_15534_,2.04
_15846_,2.04
_16019_,2.04
_16330_,2.04
_16608_,2.04
_17067_,2.04
_17127_,2.04
_17373_,2.04
_18130_,2.04
_18743_,2.04
_18845_,2.04
_18972_,2.04
_19489_,2.04
_19660_,2.04
_19880_,2.04
_19927_,2.04
_20268_,2.04
_20313_,2.04
_20701_,2.04
_21018_,2.04
_21426_,2.04
_21480_,2.04
_21702_,2.04
_22104_,2.04
_22222_,2.04
_22282_,2.04
_23041_,2.04
_23274_,2.04
_23515_,2.04
_23655_,2.04
_23769_,2.04
_23788_,2.04
_24081_,2.04
_24134_,2.04
_24203_,2.04
_24313_,2.04
_24321_,2.04
_24693_,2.04
_25945_,2.04
_26081_,2.04
_26743_,2.04
_26861_,2.04
_27237_,2.04
_27963_,2.04
_28061_,2.04
_28073_,2.04
_28252_,2.04
_28308_,2.04
_28489_,2.04
_28552_,2.04
_29035_,2.04
_29200_,2.04
_29825_,2.04
_30525_,2.04
_30547_,2.04
_30662_,2.04
_30704_,2.04
_30761_,2.04
_30967_,2.04
_31127_,2.04
_31297_,2.04
_31690_,2.04
_32116_,2.04
_32120_,2.04
_33055_,2.04
_33367_,2.04
_33834_,2.04
_33839_,2.04
_34224_,2.04
_35045_,2.04
_35082_,2.04
_35155_,2.04
_35317_,2.04
_35497_,2.04
_35819_,2.04
_35847_,2.04
_36023_,2.04
_36271_,2.04
_36395_,2.04
_36603_,2.04
_36895_,2.04
_37676_,2.04
_37917_,2.04
_37930_,2.04
_38443_,2.04
_38561_,2.04
_39257_,2.04
_39423_,2.04
_39451_,2.04
_39861_,2.04
_40576_,2.04
_41034_,2.04
_41379_,2.04
_41502_,2.04
_41517_,2.04
_41983_,2.04
net150,2.04
_10137_,2.03
_16996_,2.03
_28712_,2.03
_27081_,2.02
_27787_,2.02
_00088_,2.005
_09078_,1.95
_00471_,1.94
_01301_,1.94
_03048_,1.94
_04525_,1.94
_10079_,1.94
_10101_,1.94
_10889_,1.94
_14527_,1.94
_15135_,1.94
_15862_,1.94
_21065_,1.94
_25074_,1.94
_26036_,1.94
_35791_,1.94
_40691_,1.94
_40711_,1.94
_25407_,1.93
_26450_,1.915
_40675_,1.915
_41783_,1.9
_08133_,1.845
_02063_,1.84
_02688_,1.84
_04474_,1.84
_05256_,1.84
_08004_,1.84
_08221_,1.84
_08322_,1.84
_08945_,1.84
_09005_,1.84
_09020_,1.84
_11088_,1.84
_13059_,1.84
_13178_,1.84
_13201_,1.84
_13387_,1.84
_13496_,1.84
_13780_,1.84
_14037_,1.84
_14360_,1.84
_15022_,1.84
_16898_,1.84
_17368_,1.84
_18665_,1.84
_20195_,1.84
_20414_,1.84
_23961_,1.84
_24609_,1.84
_24916_,1.84
_25014_,1.84
_25411_,1.84
_26502_,1.84
_26955_,1.84
_27108_,1.84
_27263_,1.84
_28453_,1.84
_28709_,1.84
_29444_,1.84
_29787_,1.84
_30078_,1.84
_31211_,1.84
_31445_,1.84
_31772_,1.84
_33374_,1.84
_34310_,1.84
_34724_,1.84
_35783_,1.84
_36583_,1.84
_38036_,1.84
_39948_,1.84
_41193_,1.84
_00050_,1.82
_00068_,1.82
_00072_,1.82
_00081_,1.82
_00098_,1.82
_00197_,1.82
_00202_,1.82
_00219_,1.82
_02679_,1.82
_03142_,1.82
_03688_,1.82
_06188_,1.82
_07133_,1.82
_08680_,1.82
_09443_,1.82
_09637_,1.82
_09869_,1.82
_09889_,1.82
_09998_,1.82
_10858_,1.82
_11902_,1.82
_12899_,1.82
_13256_,1.82
_15100_,1.82
_16248_,1.82
_24523_,1.82
_25813_,1.82
_26605_,1.82
_28249_,1.82
_29885_,1.82
_30398_,1.82
_32785_,1.82
_35058_,1.82
_36226_,1.82
_39103_,1.82
_40441_,1.82
_04324_,1.8
_13386_,1.73
_27175_,1.73
_02952_,1.72
_03989_,1.72
_04608_,1.72
_05124_,1.72
_05449_,1.72
_05582_,1.72
_06022_,1.72
_06929_,1.72
_08023_,1.72
_08437_,1.72
_08510_,1.72
_08802_,1.72
_09414_,1.72
_10309_,1.72
_10783_,1.72
_11433_,1.72
_12736_,1.72
_14195_,1.72
_15819_,1.72
_15839_,1.72
_16181_,1.72
_16468_,1.72
_16945_,1.72
_17104_,1.72
_17172_,1.72
_17265_,1.72
_17914_,1.72
_17989_,1.72
_19262_,1.72
_19674_,1.72
_19893_,1.72
_20069_,1.72
_20544_,1.72
_20630_,1.72
_21498_,1.72
_21545_,1.72
_21841_,1.72
_22229_,1.72
_22718_,1.72
_22741_,1.72
_23220_,1.72
_23969_,1.72
_24089_,1.72
_24171_,1.72
_24633_,1.72
_24745_,1.72
_25167_,1.72
_25531_,1.72
_26028_,1.72
_26131_,1.72
_27451_,1.72
_27747_,1.72
_27913_,1.72
_28232_,1.72
_28266_,1.72
_28776_,1.72
_29316_,1.72
_29815_,1.72
_30555_,1.72
_31008_,1.72
_31378_,1.72
_31479_,1.72
_32310_,1.72
_33380_,1.72
_35352_,1.72
_36376_,1.72
_36421_,1.72
_40332_,1.72
_41421_,1.72
_41903_,1.72
_42521_,1.72
_01026_,1.7
_01258_,1.7
_01394_,1.7
_01419_,1.7
_01454_,1.7
_01572_,1.7
_01663_,1.7
_01972_,1.7
_03116_,1.7
_03406_,1.7
_03413_,1.7
_03429_,1.7
_03745_,1.7
_05689_,1.7
_05819_,1.7
_05934_,1.7
_06054_,1.7
_06230_,1.7
_06269_,1.7
_06470_,1.7
_06801_,1.7
_07599_,1.7
_07733_,1.7
_08071_,1.7
_08092_,1.7
_08302_,1.7
_09041_,1.7
_09065_,1.7
_09471_,1.7
_09534_,1.7
_09574_,1.7
_09963_,1.7
_11071_,1.7
_11288_,1.7
_11301_,1.7
_11670_,1.7
_11869_,1.7
_12612_,1.7
_12812_,1.7
_13017_,1.7
_13138_,1.7
